epoch,time,loss,loss_classifier,loss_box_reg,loss_objectness,loss_rpn_box_reg
0,0.5324559211730957,1.826923131942749,1.363694190979004,0.3731333017349243,0.08531876653432846,0.004776801448315382
0,0.1148226261138916,1.570877194404602,1.1159329414367676,0.405239999294281,0.04396722838282585,0.005736959632486105
0,0.120513916015625,0.9676522612571716,0.6087589263916016,0.2790757715702057,0.07514625042676926,0.0046713524498045444
0,0.1056973934173584,0.9820800423622131,0.448771208524704,0.4965791702270508,0.033434685319662094,0.0032949296291917562
0,0.1127774715423584,0.7550070881843567,0.35298267006874084,0.36364880204200745,0.03593948855996132,0.0024360918905586004
0,0.09469795227050781,0.9445332884788513,0.43733981251716614,0.45649805665016174,0.044760774821043015,0.0059346407651901245
0,0.09097456932067871,1.3023345470428467,0.609070897102356,0.6175312995910645,0.06580745428800583,0.009924853220582008
0,0.08854460716247559,1.3812370300292969,0.640712559223175,0.7001640200614929,0.03251233696937561,0.00784809049218893
0,0.09131717681884766,1.1302554607391357,0.42732998728752136,0.6505547761917114,0.0459122471511364,0.006458391435444355
0,0.08545470237731934,1.2388025522232056,0.43184784054756165,0.7768453359603882,0.024911677464842796,0.005197723861783743
0,0.09568428993225098,0.8858119249343872,0.3099531829357147,0.533829927444458,0.03637610375881195,0.005652688909322023
0,0.09045577049255371,1.0594533681869507,0.3904007077217102,0.6161766052246094,0.04730669781565666,0.00556945288553834
0,0.08704066276550293,1.2152167558670044,0.4946577548980713,0.6536446213722229,0.059696443378925323,0.007217980921268463
0,0.09999370574951172,0.7254711985588074,0.3236513137817383,0.34525761008262634,0.047007884830236435,0.009554377757012844
0,0.07851481437683105,1.4163997173309326,0.5248991847038269,0.8649122714996338,0.0209649708122015,0.005623266100883484
0,0.08988404273986816,0.9687715172767639,0.33492928743362427,0.5973570942878723,0.03143223002552986,0.0050529479049146175
0,0.07793593406677246,1.3503985404968262,0.4571857750415802,0.8739808797836304,0.016224371269345284,0.0030075458344072104
0,0.08256220817565918,0.9610165953636169,0.34103524684906006,0.5966346263885498,0.01863650046288967,0.004710195120424032
0,0.07628536224365234,1.459184169769287,0.5958784222602844,0.8159257769584656,0.04102383181452751,0.006356147117912769
0,0.09342527389526367,0.6954710483551025,0.2685031294822693,0.37218376994132996,0.047324102371931076,0.007460081484168768
0,0.09017729759216309,0.9205284118652344,0.32924479246139526,0.5333525538444519,0.048424746841192245,0.009506337344646454
0,0.08384203910827637,0.9245677590370178,0.4439047873020172,0.4241577684879303,0.04514557495713234,0.011359618045389652
0,0.07785320281982422,1.0237127542495728,0.3606596887111664,0.6450138092041016,0.014577426016330719,0.003461826592683792
0,0.08848452568054199,0.8427523374557495,0.36265283823013306,0.4558786451816559,0.02114786021411419,0.0030729754362255335
0,0.09832763671875,0.5061689615249634,0.23488184809684753,0.24675777554512024,0.021502504125237465,0.003026836086064577
0,0.08502697944641113,0.6952725648880005,0.2953181266784668,0.34978345036506653,0.046696119010448456,0.0034748942125588655
0,0.08867406845092773,0.48356494307518005,0.17905974388122559,0.2864513099193573,0.015146073885262012,0.0029078065417706966
0,0.08466863632202148,0.7934075593948364,0.36827895045280457,0.3541281223297119,0.051968734711408615,0.019031677395105362
0,0.09203314781188965,0.5927292108535767,0.2675807774066925,0.3018966317176819,0.02019294910132885,0.0030588337685912848
0,0.08294987678527832,0.8609635829925537,0.3152649402618408,0.5066267848014832,0.029405608773231506,0.009666255675256252
0,0.09021139144897461,0.6578948497772217,0.28929704427719116,0.2678121030330658,0.08579093217849731,0.014994812197983265
0,0.08110594749450684,0.7132167220115662,0.30863043665885925,0.3855923116207123,0.016373058781027794,0.0026209529023617506
0,0.09565496444702148,0.49710318446159363,0.1522083878517151,0.2852165699005127,0.04404355213046074,0.015634683892130852
0,0.0817728042602539,0.827987015247345,0.26058608293533325,0.4756849408149719,0.06929121911525726,0.022424770519137383
0,0.08781814575195312,0.6273903250694275,0.25868067145347595,0.3162097632884979,0.04674902185797691,0.005750879179686308
0,0.08129358291625977,1.1384291648864746,0.47905951738357544,0.6434962749481201,0.010694406926631927,0.005179062020033598
0,0.09345412254333496,0.5908896327018738,0.26453885436058044,0.2989121377468109,0.02390260621905327,0.0035360713955014944
