epoch,time,loss,loss_classifier,loss_box_reg,loss_objectness,loss_rpn_box_reg
0,0.7280466556549072,1.7334433794021606,1.0994514226913452,0.5279201865196228,0.08512222766876221,0.020949596539139748
0,0.2738337516784668,1.3331750631332397,0.7866766452789307,0.49233564734458923,0.03774639591574669,0.016416305676102638
0,0.2674229145050049,0.9009612202644348,0.4190169870853424,0.36897531151771545,0.0966530442237854,0.016315866261720657
0,0.2569255828857422,0.8086850643157959,0.31187760829925537,0.42877882719039917,0.05093390867114067,0.017094749957323074
0,0.24671149253845215,0.7905082106590271,0.3318430185317993,0.381438285112381,0.0593876950442791,0.017839226871728897
0,0.2616431713104248,0.9778099060058594,0.43094003200531006,0.4503670930862427,0.050734370946884155,0.04576840251684189
0,0.2468554973602295,1.0532958507537842,0.41441577672958374,0.5169596076011658,0.07606203109025955,0.045858364552259445
0,0.24618124961853027,0.9527543187141418,0.39704447984695435,0.5071551203727722,0.028131935745477676,0.02042277716100216
0,0.25252699851989746,0.847298800945282,0.28522613644599915,0.4598250091075897,0.07566588371992111,0.026581792160868645
0,0.24498295783996582,0.7926295399665833,0.25918546319007874,0.4723166525363922,0.04437291994690895,0.016754524782299995
0,0.24640560150146484,0.9372822046279907,0.3107731342315674,0.5493457913398743,0.05002180486917496,0.027141470462083817
0,0.24871397018432617,0.8207056522369385,0.26837828755378723,0.48250612616539,0.04656441509723663,0.023256847634911537
0,0.2596406936645508,0.8687399625778198,0.31046995520591736,0.47499388456344604,0.051600515842437744,0.031675636768341064
0,0.2538306713104248,0.6800325512886047,0.25270548462867737,0.3520442843437195,0.060087013989686966,0.015195704996585846
0,0.2261049747467041,0.8873166441917419,0.31108132004737854,0.5320397615432739,0.03393285349011421,0.010262735188007355
0,0.37281107902526855,0.8779323697090149,0.29403069615364075,0.5267623066902161,0.04200245812535286,0.015136870555579662
0,0.2560763359069824,0.9455494284629822,0.3401206135749817,0.5134243369102478,0.06913270801305771,0.022871816530823708
0,0.2580695152282715,0.8601723909378052,0.2980128526687622,0.5027539134025574,0.02751072682440281,0.03189489245414734
0,0.25437068939208984,0.9012963175773621,0.33438408374786377,0.4877202808856964,0.028735971078276634,0.050456006079912186
0,0.27632951736450195,0.6203150749206543,0.2617337703704834,0.30707189440727234,0.018305236473679543,0.03320414945483208
0,0.24989891052246094,0.7873288989067078,0.3001025915145874,0.4028041958808899,0.05489538237452507,0.029526714235544205
0,0.27984142303466797,0.6224119663238525,0.27656394243240356,0.29423144459724426,0.018942957744002342,0.032673608511686325
0,0.25781965255737305,0.7019847631454468,0.26680198311805725,0.36670637130737305,0.026867732405662537,0.04160866513848305
0,0.24701642990112305,0.6838307976722717,0.2717883586883545,0.3721016049385071,0.01745915785431862,0.022481653839349747
0,0.23227405548095703,0.5032662749290466,0.18455137312412262,0.2766476273536682,0.026270022615790367,0.01579725556075573
0,0.22579145431518555,0.6330146789550781,0.23001272976398468,0.35446617007255554,0.017390314489603043,0.031145477667450905
0,0.22884535789489746,0.4636547267436981,0.18425709009170532,0.24654245376586914,0.018831074237823486,0.014024120755493641
0,0.2157137393951416,0.8258529305458069,0.3352636694908142,0.39813512563705444,0.04947739839553833,0.0429767481982708
0,0.22944951057434082,0.5677720308303833,0.22946012020111084,0.2763548195362091,0.013282819651067257,0.04867430403828621
0,0.22412633895874023,0.6277239322662354,0.2542073726654053,0.31742608547210693,0.029595935717225075,0.026494547724723816
